source_id	source_qualified_name	edge_type	target_id	target_qualified_name	properties
978	D-twse.twstock.tests.test_fetcher_unit.TestFetchMarketIndicesBranches.test_twse_tpex_block_exception_swallowed	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
977	D-twse.twstock.tests.test_fetcher_unit.TestFetchMarketIndicesBranches.test_yahoo_block_exception_swallowed	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.market_data.fetcher.get_yahoo_market_volumes\")"}
974	D-twse.twstock.tests.test_fetcher_unit.TestFetchMarketIndicesBranches.test_yahoo_volumes_update_amount	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.market_data.fetcher.get_yahoo_market_volumes\")"}
947	D-twse.twstock.tests.test_fetcher_unit.TestGetRealtimeMisData.test_mi_index_without_stat_parsed	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.market_data.fetcher.get_http_session\")"}
945	D-twse.twstock.tests.test_fetcher_unit.TestGetRealtimeMisData.test_no_session_returns_empty	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.market_data.fetcher.get_http_session\")"}
964	D-twse.twstock.tests.test_fetcher_unit.TestGetRealtimeMisDataBranches.test_json_value_error_returns_empty	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
963	D-twse.twstock.tests.test_fetcher_unit.TestGetRealtimeMisDataBranches.test_main_returns_none	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
961	D-twse.twstock.tests.test_fetcher_unit.TestGetRealtimeMisDataBranches.test_session_none_returns_empty	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.market_data.fetcher.get_http_session\")"}
965	D-twse.twstock.tests.test_fetcher_unit.TestGetRealtimeMisDataBranches.test_success_returns_dict	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
962	D-twse.twstock.tests.test_fetcher_unit.TestGetRealtimeMisDataBranches.test_warmup_raises_swallowed	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
966	D-twse.twstock.tests.test_fetcher_unit.TestGetRealtimeMisDataBranches.test_with_symbols_appends_ex_ch	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
942	D-twse.twstock.tests.test_fetcher_unit.TestGetYahooMarketVolumes.test_no_session_returns_defaults	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
941	D-twse.twstock.tests.test_fetcher_unit.TestGetYahooMarketVolumes.test_returns_tuple	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
956	D-twse.twstock.tests.test_fetcher_unit.TestGetYahooMarketVolumesBranches.test_both_volumes_matched	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
959	D-twse.twstock.tests.test_fetcher_unit.TestGetYahooMarketVolumesBranches.test_html_without_target_text	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
958	D-twse.twstock.tests.test_fetcher_unit.TestGetYahooMarketVolumesBranches.test_response_text_none_returns_defaults	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
957	D-twse.twstock.tests.test_fetcher_unit.TestGetYahooMarketVolumesBranches.test_safe_http_get_raises_returns_defaults	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
953	D-twse.twstock.tests.test_fetcher_unit.TestGetYahooMarketVolumesBranches.test_safe_http_get_returns_none	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
952	D-twse.twstock.tests.test_fetcher_unit.TestGetYahooMarketVolumesBranches.test_session_none_returns_defaults	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.market_data.fetcher.get_http_session\")"}
955	D-twse.twstock.tests.test_fetcher_unit.TestGetYahooMarketVolumesBranches.test_tpex_volume_matched	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
954	D-twse.twstock.tests.test_fetcher_unit.TestGetYahooMarketVolumesBranches.test_twse_volume_matched	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.utils.safe_http_get\")"}
939	D-twse.twstock.tests.test_fetcher_unit.mock_response	DECORATES	2975	<decorator:pytest.fixture>	{"decorator":"@pytest.fixture"}
938	D-twse.twstock.tests.test_fetcher_unit.mock_session	DECORATES	2975	<decorator:pytest.fixture>	{"decorator":"@pytest.fixture"}
751	D-twse.twstock.tests.test_input_helper.TestClearScreen.test_unix_clear	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper._IS_WINDOWS\", False)"}
750	D-twse.twstock.tests.test_input_helper.TestClearScreen.test_windows_cls	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper._IS_WINDOWS\", True)"}
768	D-twse.twstock.tests.test_input_helper.TestClearScreenAnsiFallback.test_clear_screen_ansi_fallback	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper._IS_WINDOWS\", False)"}
763	D-twse.twstock.tests.test_input_helper.TestFlushInputBuffer.test_flushes_windows	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper.msvcrt\")"}
764	D-twse.twstock.tests.test_input_helper.TestFlushInputBuffer.test_no_msvcrt_no_error	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper._IS_TTY\", False)"}
808	D-twse.twstock.tests.test_input_helper.TestFlushInputBufferUnix	DECORATES	2979	<decorator:pytest.mark.skipif>	{"decorator":"@pytest.mark.skipif(not _IS_UNIX, reason=\"Unix-only function\")"}
761	D-twse.twstock.tests.test_input_helper.TestGetBlockingKey.test_non_tty_returns_input	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper.input\", return_value=\"a\")"}
820	D-twse.twstock.tests.test_input_helper.TestGetBlockingKeyUnix	DECORATES	2979	<decorator:pytest.mark.skipif>	{"decorator":"@pytest.mark.skipif(not _IS_UNIX, reason=\"Unix-only function\")"}
759	D-twse.twstock.tests.test_input_helper.TestGetInteractiveInput.test_non_tty_fallback	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper.input\", return_value=\"1\")"}
771	D-twse.twstock.tests.test_input_helper.TestGetInteractiveInputRouting.test_unix_path	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper._get_interactive_input_unix\")"}
770	D-twse.twstock.tests.test_input_helper.TestGetInteractiveInputRouting.test_windows_path	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper._get_interactive_input_windows\")"}
811	D-twse.twstock.tests.test_input_helper.TestGetInteractiveInputUnix	DECORATES	2979	<decorator:pytest.mark.skipif>	{"decorator":"@pytest.mark.skipif(not _IS_UNIX, reason=\"Unix-only function\")"}
754	D-twse.twstock.tests.test_input_helper.TestGetchWindows.test_no_msvcrt_returns_none	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper.msvcrt\", None)"}
753	D-twse.twstock.tests.test_input_helper.TestGetchWindows.test_returns_char	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper.msvcrt\")"}
803	D-twse.twstock.tests.test_input_helper.TestIsUnixTty	DECORATES	2979	<decorator:pytest.mark.skipif>	{"decorator":"@pytest.mark.skipif(not _IS_UNIX, reason=\"Unix-only function\")"}
799	D-twse.twstock.tests.test_input_helper.TestKbhitUnix	DECORATES	2979	<decorator:pytest.mark.skipif>	{"decorator":"@pytest.mark.skipif(not _IS_UNIX, reason=\"Unix-only function\")"}
756	D-twse.twstock.tests.test_input_helper.TestKbhitWindows.test_kbhit_true	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper.msvcrt\")"}
757	D-twse.twstock.tests.test_input_helper.TestKbhitWindows.test_no_msvcrt_returns_false	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper.msvcrt\", None)"}
748	D-twse.twstock.tests.test_input_helper.TestSetupConsoleEncoding.test_non_windows_skip	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper._IS_WINDOWS\", False)"}
747	D-twse.twstock.tests.test_input_helper.TestSetupConsoleEncoding.test_windows_encoding	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper._IS_WINDOWS\", True)"}
766	D-twse.twstock.tests.test_input_helper.TestSetupConsoleEncodingExceptions.test_reconfigure_attribute_error	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.input_helper._IS_WINDOWS\", True)"}
1844	D-twse.twstock.tests.test_input_provider.TestCreateDefaultProviderPlatformBranch.test_windows_returns_windows_provider	DECORATES	2979	<decorator:pytest.mark.skipif>	{"decorator":"@pytest.mark.skipif(sys.platform != \"win32\", reason=\"Windows-only test\")"}
656	D-twse.twstock.tests.test_longcat_vision.TestAnalyzeKlineWithLongcat.test_no_api_key_returns_none	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.longcat_vision.get_longcat_api_key\")"}
657	D-twse.twstock.tests.test_longcat_vision.TestAnalyzeKlineWithLongcat.test_with_api_key	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.longcat_vision.get_longcat_model\")"}
648	D-twse.twstock.tests.test_longcat_vision.TestGetApiKey.test_returns_key	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.longcat_vision.get_longcat_api_key\")"}
649	D-twse.twstock.tests.test_longcat_vision.TestGetApiKey.test_returns_none_when_no_key	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.longcat_vision.get_longcat_api_key\")"}
2499	D-twse.twstock.tests.test_market_cache.TestMarketCache.test_get_triggers_background_fetch_when_empty	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.market_data.cache.fetch_market_indices\")"}
1130	D-twse.twstock.tests.test_no_plaintext_secrets.test_no_real_secret_file_committed	DECORATES	2979	<decorator:pytest.mark.skipif>	{"decorator":"@pytest.mark.skipif(_any_secret_exists, reason=\"local dev has api.env — this test is CI-only\")"}
1199	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchDividendEvents.test_both_empty_no_fallback	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.FINMIND_AVAILABLE\", False)"}
1200	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchDividendEvents.test_finmind_fallback_branch	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.FINMIND_AVAILABLE\", True)"}
1201	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchDividendEvents.test_non_empty_renames_and_dedups	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.fetch_tpex_dividend_events\")"}
1196	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchTpexDividendEvents.test_empty_tables_returns_empty	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.retry_get\")"}
1197	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchTpexDividendEvents.test_normal_parse	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.retry_get\")"}
1195	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchTpexDividendEvents.test_short_row_skipped	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.retry_get\")"}
1189	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchTwseDividendEvents.test_cash_dividend_branch	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.retry_get\")"}
1188	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchTwseDividendEvents.test_empty_data_returns_empty	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.retry_get\")"}
1193	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchTwseDividendEvents.test_invalid_date_skipped	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.retry_get\")"}
1192	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchTwseDividendEvents.test_invalid_row_too_short_skipped	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.retry_get\")"}
1191	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchTwseDividendEvents.test_stock_dividend_after_price_zero_skipped	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.retry_get\")"}
1190	D-twse.twstock.tests.test_official_dividend_crawler.TestFetchTwseDividendEvents.test_stock_dividend_branch	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_crawler.retry_get\")"}
1205	D-twse.twstock.tests.test_official_dividend_crawler.TestUpsertDividendEvents.test_happy_path_bulk	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"processor.DataProcessor\")"}
1206	D-twse.twstock.tests.test_official_dividend_crawler.TestUpsertDividendEvents.test_missing_columns_get_defaulted	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"processor.DataProcessor\")"}
1103	D-twse.twstock.tests.test_official_dividend_daily.TestFetchCurrentYearDividends.test_error_returns_empty	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_daily.fetch_dividend_events\")"}
1102	D-twse.twstock.tests.test_official_dividend_daily.TestFetchCurrentYearDividends.test_returns_dataframe	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_daily.fetch_dividend_events\")"}
1110	D-twse.twstock.tests.test_official_dividend_daily.TestRunDividendDaily.test_run_no_data	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_daily.write_dividend_events\")"}
1109	D-twse.twstock.tests.test_official_dividend_daily.TestRunDividendDaily.test_run_with_data	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_daily.write_dividend_events\")"}
1107	D-twse.twstock.tests.test_official_dividend_daily.TestWriteDividendEvents.test_write_error	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_daily.upsert_dividend_events\")"}
1105	D-twse.twstock.tests.test_official_dividend_daily.TestWriteDividendEvents.test_write_non_empty	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.dividend_daily.upsert_dividend_events\")"}
2652	D-twse.twstock.tests.test_official_tdcc.TestFetchLatestTdcc.test_returns_dataframe	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.tdcc.requests.get\")"}
2646	D-twse.twstock.tests.test_official_tdcc.TestFetchTdccHistorical.test_empty_json_list_returns_empty_df	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.tdcc.requests.get\")"}
2649	D-twse.twstock.tests.test_official_tdcc.TestFetchTdccHistorical.test_exception_retries_then_empty	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.tdcc.requests.get\")"}
2647	D-twse.twstock.tests.test_official_tdcc.TestFetchTdccHistorical.test_http_404_retries_then_empty	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.tdcc.requests.get\")"}
2644	D-twse.twstock.tests.test_official_tdcc.TestFetchTdccHistorical.test_non_4_digit_code_filtered	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.tdcc.requests.get\")"}
2645	D-twse.twstock.tests.test_official_tdcc.TestFetchTdccHistorical.test_non_digit_level_filtered	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.tdcc.requests.get\")"}
2648	D-twse.twstock.tests.test_official_tdcc.TestFetchTdccHistorical.test_non_list_json_returns_empty_df	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.tdcc.requests.get\")"}
2643	D-twse.twstock.tests.test_official_tdcc.TestFetchTdccHistorical.test_successful_json_parsing	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.tdcc.requests.get\")"}
2650	D-twse.twstock.tests.test_official_tdcc.TestFetchTdccHistorical.test_total_shares_zero_skipped	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.tdcc.requests.get\")"}
2223	D-twse.twstock.tests.test_official_trading_calendar.TestDateExistsInHistory.test_insufficient_tse	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.sqlite3.connect\")"}
2224	D-twse.twstock.tests.test_official_trading_calendar.TestDateExistsInHistory.test_null_counts	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.sqlite3.connect\")"}
2222	D-twse.twstock.tests.test_official_trading_calendar.TestDateExistsInHistory.test_sufficient_data	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.sqlite3.connect\")"}
2219	D-twse.twstock.tests.test_official_trading_calendar.TestGetLastTradingDay.test_empty_calendar_initializes	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.init_trading_calendar\")"}
2220	D-twse.twstock.tests.test_official_trading_calendar.TestGetLastTradingDay.test_finds_trading_day	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.is_trading_day\")"}
2212	D-twse.twstock.tests.test_official_trading_calendar.TestGetNthTradingDayBack.test_n_positive	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.get_last_trading_day\")"}
2211	D-twse.twstock.tests.test_official_trading_calendar.TestGetNthTradingDayBack.test_n_zero	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.get_last_trading_day\")"}
2216	D-twse.twstock.tests.test_official_trading_calendar.TestInitTradingCalendar.test_init_empty_holidays	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.retry_get\")"}
2217	D-twse.twstock.tests.test_official_trading_calendar.TestInitTradingCalendar.test_init_error	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.retry_get\")"}
2215	D-twse.twstock.tests.test_official_trading_calendar.TestInitTradingCalendar.test_init_no_response	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.retry_get\")"}
2214	D-twse.twstock.tests.test_official_trading_calendar.TestInitTradingCalendar.test_init_with_holidays	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.sqlite3.connect\")"}
2207	D-twse.twstock.tests.test_official_trading_calendar.TestIsTradingDay.test_is_open	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.sqlite3.connect\")"}
2209	D-twse.twstock.tests.test_official_trading_calendar.TestIsTradingDay.test_no_record	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.sqlite3.connect\")"}
2208	D-twse.twstock.tests.test_official_trading_calendar.TestIsTradingDay.test_not_open	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.trading_calendar.sqlite3.connect\")"}
606	D-twse.twstock.tests.test_official_updater.TestAutoUpdateTdcc.test_exception	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.updater.update_tdcc_weekly\")"}
604	D-twse.twstock.tests.test_official_updater.TestAutoUpdateTdcc.test_fresh	DECORATES	2977	<decorator:patch>	{"decorator":"@patch(\"twstock.official.updater.update_tdcc_weekly\")"}
